appid,name,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,price,categories,ratings,owners_average,MutualPlayerCount,single_player,multi_player,genre_Action,genre_Adventure,genre_Animation & Modeling,genre_Casual,genre_Design & Illustration,genre_Early Access,genre_Education,genre_Free to Play,genre_Game Development,genre_Gore,genre_Indie,genre_Massively Multiplayer,genre_Movie,genre_Nudity,genre_RPG,genre_Racing,genre_Sexual Content,genre_Simulation,genre_Sports,genre_Strategy,genre_Utilities,genre_Violent,genre_Web Publishing,categories_list,Single_Player,Multi_Player
758980,Poker Legends: Texas Hold'em Poker Tournaments,52,0,102,0,28,"Casual, Free to Play, Indie, Massively Multiplayer, Simulation",0.0,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards",0.7785466029911557,150000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Stats', 'Steam Leaderboards']",1,1
758980,Poker Legends: Texas Hold'em Poker Tournaments,52,0,102,0,28,"Casual, Free to Play, Indie, Massively Multiplayer, Simulation",0.0,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards",0.7785466029911557,150000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Stats', 'Steam Leaderboards']",1,1
758980,Poker Legends: Texas Hold'em Poker Tournaments,52,0,102,0,28,"Casual, Free to Play, Indie, Massively Multiplayer, Simulation",0.0,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards",0.7785466029911557,150000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Stats', 'Steam Leaderboards']",1,1
778410,Dead Ground,1,0,1,0,0,"Action, Indie, RPG, Strategy",0.69,"Single-player, Steam Achievements, Stats, Family Sharing",0.778123959399174,10000.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Stats', 'Family Sharing']",1,0
778410,Dead Ground,1,0,1,0,0,"Action, Indie, RPG, Strategy",0.69,"Single-player, Steam Achievements, Stats, Family Sharing",0.778123959399174,10000.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Stats', 'Family Sharing']",1,0
778410,Dead Ground,1,0,1,0,0,"Action, Indie, RPG, Strategy",0.69,"Single-player, Steam Achievements, Stats, Family Sharing",0.778123959399174,10000.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Stats', 'Family Sharing']",1,0
778410,Dead Ground,1,0,1,0,0,"Action, Indie, RPG, Strategy",0.69,"Single-player, Steam Achievements, Stats, Family Sharing",0.778123959399174,10000.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Steam Achievements', 'Stats', 'Family Sharing']",1,0
779360,Instant Death,0,0,0,0,0,"Action, Casual, Indie",29.99,"Single-player, Steam Achievements, Family Sharing",0.7786820115079859,10000.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
779360,Instant Death,0,0,0,0,0,"Action, Casual, Indie",29.99,"Single-player, Steam Achievements, Family Sharing",0.7786820115079859,10000.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
779360,Instant Death,0,0,0,0,0,"Action, Casual, Indie",29.99,"Single-player, Steam Achievements, Family Sharing",0.7786820115079859,10000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
786670,Loot Box Simulator 20!8,0,0,0,0,0,"Casual, Indie, Simulation",0.49,"Single-player, Steam Achievements, Family Sharing",0.7774161357220972,10000.0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
786670,Loot Box Simulator 20!8,0,0,0,0,0,"Casual, Indie, Simulation",0.49,"Single-player, Steam Achievements, Family Sharing",0.7774161357220972,10000.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
786670,Loot Box Simulator 20!8,0,0,0,0,0,"Casual, Indie, Simulation",0.49,"Single-player, Steam Achievements, Family Sharing",0.7774161357220972,10000.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
793150,Moe! Ninja Girls,338,0,338,0,7,"Free to Play, Simulation",0.0,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases",0.7785032743754615,35000.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']",1,1
793150,Moe! Ninja Girls,338,0,338,0,7,"Free to Play, Simulation",0.0,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases",0.7785032743754615,35000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'In-App Purchases']",1,1
797390,How To Cope With Boredom and Loneliness,15,0,15,0,0,"Adventure, Free to Play, Indie",0.0,"Single-player, Steam Achievements",0.7812893704823549,75000.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements']",1,0
797390,How To Cope With Boredom and Loneliness,15,0,15,0,0,"Adventure, Free to Play, Indie",0.0,"Single-player, Steam Achievements",0.7812893704823549,75000.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements']",1,0
797390,How To Cope With Boredom and Loneliness,15,0,15,0,0,"Adventure, Free to Play, Indie",0.0,"Single-player, Steam Achievements",0.7812893704823549,75000.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements']",1,0
821670,Horse Farm,0,0,0,0,11,"Casual, Free to Play, Simulation",0.0,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases",0.7767297626518016,75000.0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']",1,1
821670,Horse Farm,0,0,0,0,11,"Casual, Free to Play, Simulation",0.0,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases",0.7767297626518016,75000.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']",1,1
821670,Horse Farm,0,0,0,0,11,"Casual, Free to Play, Simulation",0.0,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases",0.7767297626518016,75000.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'In-App Purchases']",1,1
834180,#CuteSnake 2,0,0,0,0,0,"Casual, Indie, Simulation",0.99,"Single-player, Steam Achievements, Family Sharing",0.7787237153119225,10000.0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
834180,#CuteSnake 2,0,0,0,0,0,"Casual, Indie, Simulation",0.99,"Single-player, Steam Achievements, Family Sharing",0.7787237153119225,10000.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
834180,#CuteSnake 2,0,0,0,0,0,"Casual, Indie, Simulation",0.99,"Single-player, Steam Achievements, Family Sharing",0.7787237153119225,10000.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
1019250,WWII TCG - World War 2: The Card Game,0,0,0,0,0,"Free to Play, Simulation, Strategy",0.0,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Remote Play Together, Family Sharing",0.7778448632209684,150000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Remote Play Together', 'Family Sharing']",1,1
1019250,WWII TCG - World War 2: The Card Game,0,0,0,0,0,"Free to Play, Simulation, Strategy",0.0,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Remote Play Together, Family Sharing",0.7778448632209684,150000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Remote Play Together', 'Family Sharing']",1,1
1019250,WWII TCG - World War 2: The Card Game,0,0,0,0,0,"Free to Play, Simulation, Strategy",0.0,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Remote Play Together, Family Sharing",0.7778448632209684,150000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Remote Play Together', 'Family Sharing']",1,1
1028860,Star Chef: Cooking & Restaurant Game,2111,0,3167,0,64,"Casual, Free to Play, Indie, Simulation",0.0,"Single-player, Steam Achievements, In-App Purchases",0.7764440929063792,75000.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases']",1,0
1028860,Star Chef: Cooking & Restaurant Game,2111,0,3167,0,64,"Casual, Free to Play, Indie, Simulation",0.0,"Single-player, Steam Achievements, In-App Purchases",0.7764440929063792,75000.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases']",1,0
1028860,Star Chef: Cooking & Restaurant Game,2111,0,3167,0,64,"Casual, Free to Play, Indie, Simulation",0.0,"Single-player, Steam Achievements, In-App Purchases",0.7764440929063792,75000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases']",1,0
1028860,Star Chef: Cooking & Restaurant Game,2111,0,3167,0,64,"Casual, Free to Play, Indie, Simulation",0.0,"Single-player, Steam Achievements, In-App Purchases",0.7764440929063792,75000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases']",1,0
1078730,Soccer Manager 2020,8,0,10,0,25,"Free to Play, Sports",0.0,"Single-player, Steam Achievements, In-App Purchases",0.778007483761481,350000.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases']",1,0
1078730,Soccer Manager 2020,8,0,10,0,25,"Free to Play, Sports",0.0,"Single-player, Steam Achievements, In-App Purchases",0.778007483761481,350000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases']",1,0
1137180,咔叽探险队 Kaki Raid,2871,0,3510,0,0,"Adventure, Casual, Free to Play, RPG, Strategy, Early Access",0.0,"Single-player, Steam Achievements, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.7769712745198274,150000.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",1,0
1137180,咔叽探险队 Kaki Raid,2871,0,3510,0,0,"Adventure, Casual, Free to Play, RPG, Strategy, Early Access",0.0,"Single-player, Steam Achievements, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.7769712745198274,150000.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",1,0
1137180,咔叽探险队 Kaki Raid,2871,0,3510,0,0,"Adventure, Casual, Free to Play, RPG, Strategy, Early Access",0.0,"Single-player, Steam Achievements, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.7769712745198274,150000.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",1,0
1137180,咔叽探险队 Kaki Raid,2871,0,3510,0,0,"Adventure, Casual, Free to Play, RPG, Strategy, Early Access",0.0,"Single-player, Steam Achievements, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.7769712745198274,150000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",1,0
1137180,咔叽探险队 Kaki Raid,2871,0,3510,0,0,"Adventure, Casual, Free to Play, RPG, Strategy, Early Access",0.0,"Single-player, Steam Achievements, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.7769712745198274,150000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",1,0
1137180,咔叽探险队 Kaki Raid,2871,0,3510,0,0,"Adventure, Casual, Free to Play, RPG, Strategy, Early Access",0.0,"Single-player, Steam Achievements, In-App Purchases, Remote Play on Phone, Remote Play on Tablet, Family Sharing",0.7769712745198274,150000.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",1,0
1157560,Arcane Showdown - Battle Arena,187,0,187,0,0,"Free to Play, Strategy",0.0,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Family Sharing",0.7779866239610387,75000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Family Sharing']",0,1
1157560,Arcane Showdown - Battle Arena,187,0,187,0,0,"Free to Play, Strategy",0.0,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Family Sharing",0.7779866239610387,75000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Family Sharing']",0,1
1161160,talesshop puzzle 테일즈샵 퍼즐,90,0,90,0,0,"Casual, Indie, Free to Play",0.0,"Single-player, Steam Achievements, Steam Cloud",0.7804317862449753,35000.0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Cloud']",1,0
1161160,talesshop puzzle 테일즈샵 퍼즐,90,0,90,0,0,"Casual, Indie, Free to Play",0.0,"Single-player, Steam Achievements, Steam Cloud",0.7804317862449753,35000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Cloud']",1,0
1161160,talesshop puzzle 테일즈샵 퍼즐,90,0,90,0,0,"Casual, Indie, Free to Play",0.0,"Single-player, Steam Achievements, Steam Cloud",0.7804317862449753,35000.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Cloud']",1,0
1186740,Kyle is Famous: Complete Edition,33,0,33,0,0,"Adventure, Casual, Indie, Simulation",9.99,"Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",0.7847610878961935,150000.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",1,0
1186740,Kyle is Famous: Complete Edition,33,0,33,0,0,"Adventure, Casual, Indie, Simulation",9.99,"Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",0.7847610878961935,150000.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",1,0
1186740,Kyle is Famous: Complete Edition,33,0,33,0,0,"Adventure, Casual, Indie, Simulation",9.99,"Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",0.7847610878961935,150000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",1,0
1186740,Kyle is Famous: Complete Edition,33,0,33,0,0,"Adventure, Casual, Indie, Simulation",9.99,"Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",0.7847610878961935,150000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",1,0
252730,YOU DON'T KNOW JACK Vol. 1 XL,48,0,71,0,1,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.7787044588627335,35000.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
252730,YOU DON'T KNOW JACK Vol. 1 XL,48,0,71,0,1,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.7787044588627335,35000.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
252730,YOU DON'T KNOW JACK Vol. 1 XL,48,0,71,0,1,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.7787044588627335,35000.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
259960,YOU DON'T KNOW JACK Vol. 3,56,0,63,0,0,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.7790585868832437,10000.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
259960,YOU DON'T KNOW JACK Vol. 3,56,0,63,0,0,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.7790585868832437,10000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
259960,YOU DON'T KNOW JACK Vol. 3,56,0,63,0,0,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.7790585868832437,10000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
259980,YOU DON'T KNOW JACK Vol. 4 The Ride,399,0,598,0,3,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.779228979045141,35000.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
259980,YOU DON'T KNOW JACK Vol. 4 The Ride,399,0,598,0,3,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.779228979045141,35000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
259980,YOU DON'T KNOW JACK Vol. 4 The Ride,399,0,598,0,3,"Casual, Indie, Strategy",2.99,"Single-player, Multi-player, Family Sharing",0.779228979045141,35000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Multi-player', 'Family Sharing']",1,1
280560,Danmaku Unlimited 2,0,0,0,0,0,"Action, Indie",4.99,"Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",0.7810854445262995,75000.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards', 'Family Sharing']",1,0
280560,Danmaku Unlimited 2,0,0,0,0,0,"Action, Indie",4.99,"Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",0.7810854445262995,75000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Leaderboards', 'Family Sharing']",1,0
448080,Fibbage XL,24,0,48,0,10,"Casual, Indie, Strategy",9.99,"Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",0.780440785582966,75000.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",0,1
448080,Fibbage XL,24,0,48,0,10,"Casual, Indie, Strategy",9.99,"Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",0.780440785582966,75000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']",0,1
