appid,name,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,price,categories 1,categories 2,ratings,owners_average,MutualPlayerCount,cat_1_Multi-player,cat_1_Single-player,cat_2_Single-player,cat_2_Multi-player,Action,Adventure,Animation & Modeling,Casual,Design & Illustration,Early Access,Education,Free to Play,Game Development,Gore,Indie,Massively Multiplayer,Movie,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Utilities,Violent,Web Publishing,single player,multi player
225640,Sacred 2 Gold,670,0,784,0,78,['RPG'],14.99,Single-player,,0.776816649,750000,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17080,Tribes: Ascend,467,0,59,0,0,"['Action', 'Free to Play']",0,Multi-player,,0.785217743,1500000,32,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
248570,Toribash,612,39,36,39,114,"['Action', 'Free to Play', 'Indie', 'Strategy']",0,Single-player,Multi-player,0.816998131,3500000,42,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
227160,Kinetic Void,206,0,259,0,0,"['Action', 'Indie', 'Simulation']",19.99,Single-player,,0.748435284,150000,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
230330,FINAL FANTASY XI: Ultimate Collection Seekers Edition,0,0,0,0,16,['Massively Multiplayer'],29.99,Multi-player,,0.779902186,10000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
230190,War for the Overworld,798,0,353,0,100,"['Indie', 'Simulation', 'Strategy']",29.99,Single-player,Multi-player,0.795570716,750000,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
229480,Dungeons & Dragons: Chronicles of Mystara,181,0,99,0,7,"['Action', 'Adventure', 'RPG']",14.99,Single-player,Multi-player,0.78093837,750000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
244770,StarMade,544,0,404,0,9,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",14.99,Single-player,Multi-player,0.769894346,350000,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239250,Castlevania: Lords of Shadow 2,562,0,706,0,32,"['Action', 'Adventure']",39.99,Single-player,,0.78869273,350000,29,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
238280,Legend of Dungeon,102,0,172,0,0,"['Action', 'Indie', 'RPG']",9.99,Single-player,Multi-player,0.776398926,350000,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
253630,Steam Marines,220,0,220,0,0,"['Indie', 'RPG', 'Strategy']",19.99,Single-player,,0.775715439,75000,26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
256030,Shadows: Heretic Kingdoms,0,0,0,0,2,"['Indie', 'RPG']",29.99,Single-player,,0.776069435,35000,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
257350,Baldur's Gate II: Enhanced Edition,2813,1,2085,1,453,"['Adventure', 'RPG']",19.99,Single-player,Multi-player,0.811714609,1500000,76,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261550,Mount & Blade II: Bannerlord,7567,440,4579,421,24785,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",49.99,Single-player,Multi-player,0.868721141,15000000,263,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
265610,Epic Battle Fantasy 4,746,294,1311,294,37,"['Adventure', 'RPG']",14.99,Single-player,,0.796433497,150000,51,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
233150,LUFTRAUSERS,267,0,244,0,5,"['Action', 'Indie', 'Simulation']",9.99,Single-player,,0.795693514,350000,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
237990,The Banner Saga,481,228,190,228,40,"['Indie', 'RPG', 'Strategy']",24.99,Single-player,,0.816483204,750000,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
238750,Might & Magic X - Legacy,8875,0,7592,0,45,['RPG'],29.99,Single-player,,0.766973195,350000,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
274290,Gods Will Be Watching,194,0,184,0,2,"['Adventure', 'Indie']",9.99,Single-player,,0.772594868,750000,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286340,FarSky,330,0,365,0,2,"['Adventure', 'Indie']",0,Single-player,,0.77491815,350000,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
404730,Wasteland 2: Director's Cut,1130,0,674,0,116,"['Adventure', 'Indie', 'RPG', 'Strategy']",29.99,Single-player,,0.778790122,750000,87,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
213850,Magic 2014 — Duels of the Planeswalkers,1965,0,1229,0,20,['Strategy'],0,Single-player,Multi-player,0.785152494,750000,36,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
690040,SUPERHOT: MIND CONTROL DELETE,225,82,79,82,41,"['Action', 'Indie']",24.99,Single-player,,0.797134897,750000,44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
339230,ZOMBI,241,0,241,0,4,"['Action', 'Adventure']",19.99,Single-player,,0.768170316,350000,38,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,187,0,259,0,124,['Action'],14.99,Single-player,Multi-player,0.799193383,350000,45,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
347600,Total Miner,258,0,447,0,5,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2.99,Single-player,Multi-player,0.778553506,35000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
347830,Fairy Fencer F,721,0,671,0,2,['RPG'],9.99,Single-player,,0.787571039,350000,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
359870,FINAL FANTASY X/X-2 HD Remaster,1580,866,1543,866,851,['RPG'],29.99,Single-player,,0.825754535,750000,106,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
363680,Battlefleet Gothic: Armada,1703,0,2401,0,20,['Strategy'],14.99,Single-player,Multi-player,0.76349486,350000,17,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
394970,DEADBOLT,586,0,957,0,10,"['Action', 'Indie']",9.99,Single-player,,0.805398679,350000,30,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
405900,Disgaea PC,299,0,244,0,49,['RPG'],19.99,Single-player,,0.791074514,750000,55,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
411830,SENRAN KAGURA SHINOVI VERSUS,731,0,826,0,8,['Action'],19.99,Single-player,Multi-player,0.798065417,150000,43,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
427190,DEAD RISING,850,0,973,0,80,"['Action', 'Adventure']",19.99,Single-player,,0.794186635,750000,124,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
432350,Epic Battle Fantasy 5,3426,0,3426,0,76,"['Adventure', 'RPG', 'Strategy']",24.99,Single-player,,0.809223648,350000,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438490,GOD EATER 2 Rage Burst,1244,0,452,0,72,"['Action', 'RPG']",49.99,Single-player,Multi-player,0.778535938,350000,55,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
443000,DUAL GEAR,90,0,90,0,0,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",19.99,Single-player,,0.777632226,35000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
502280,BERSERK and the Band of the Hawk,606,0,561,0,62,['Action'],23.99,Single-player,,0.78251125,150000,27,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
525480,.hack//G.U. Last Recode,1076,0,1589,0,72,['RPG'],49.99,Single-player,,0.788674384,150000,38,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
551730,Toukiden 2,2452,0,2583,0,3,['Action'],59.99,Single-player,Multi-player,0.779748966,75000,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
571260,THE KING OF FIGHTERS XIV STEAM EDITION,1709,0,768,0,28,['Action'],59.99,Single-player,Multi-player,0.784487021,150000,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
571740,Golf It!,681,46,268,84,1132,"['Casual', 'Indie', 'Simulation', 'Sports']",8.99,Single-player,Multi-player,0.838804916,1500000,142,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586140,BlazBlue Centralfiction,3094,169,298,169,263,['Action'],39.99,Single-player,Multi-player,0.819377632,350000,50,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626690,Sword Art Online: Fatal Bullet,789,0,543,0,138,"['Action', 'RPG']",39.99,Single-player,Multi-player,0.785808017,750000,86,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
520440,GUILTY GEAR Xrd REV 2,846,2,238,2,128,['Action'],29.99,Single-player,Multi-player,0.819504639,750000,41,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
240720,Getting Over It with Bennett Foddy,594,20,171,22,451,['Action'],7.99,Single-player,,0.810823982,3500000,96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
704270,Generation Zero,994,0,437,0,788,"['Action', 'Adventure']",24.99,Single-player,Multi-player,0.739566897,1500000,148,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
678950,DRAGON BALL FighterZ,1268,44,518,57,1274,['Action'],59.99,Single-player,Multi-player,0.867408309,3500000,166,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
774801,Crab Champions,959,107,861,84,1597,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",9.99,Single-player,Multi-player,0.862257416,750000,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
784050,Filthy Hands,0,0,0,0,0,"['Violent', 'Action', 'Casual', 'Indie', 'Early Access']",3.99,Multi-player,,0.778474894,10000,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
645730,RESONANCE OF FATE/END OF ETERNITY 4K/HD EDITION,353,0,483,0,9,['RPG'],34.99,Single-player,,0.779402848,75000,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
857980,Void Bastards,658,0,621,0,26,"['Action', 'Strategy']",29.99,Single-player,,0.790832835,350000,19,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
858260,Until You Fall,203,1,341,1,10,"['Action', 'Adventure', 'Indie']",24.99,Single-player,,0.794595498,350000,12,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
868520,killer7,333,0,107,0,9,"['Action', 'Adventure']",19.99,Single-player,,0.794061824,150000,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
544750,SOULCALIBUR VI,504,72,260,72,180,['Action'],59.99,Single-player,Multi-player,0.792187065,1500000,73,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
884660,CRSED: F.O.A.D.,1711,0,64,0,267,"['Action', 'Massively Multiplayer', 'Free to Play']",0,Single-player,Multi-player,0.78494921,3500000,98,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
787860,Farming Simulator 19,8795,0,2359,0,3127,['Simulation'],17.99,Single-player,Multi-player,0.89531762,3500000,108,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1002300,Fear & Hunger,646,1,565,1,610,"['Adventure', 'Indie', 'RPG']",7.99,Single-player,,0.778790122,10000,16,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1039890,EARTH DEFENSE FORCE: IRON RAIN,967,0,1047,0,16,['Action'],59.99,Single-player,Multi-player,0.771194191,150000,13,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794260,Outward Definitive Edition,1422,853,442,1162,613,['RPG'],39.99,Single-player,Multi-player,0.756000625,1500000,96,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1128000,Cube World,544,0,481,0,30,"['Adventure', 'Indie', 'RPG']",19.99,Single-player,Multi-player,0.622913621,750000,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1150640,Yu-Gi-Oh! Legacy of the Duelist : Link Evolution,928,0,1039,0,298,['Simulation'],39.99,Single-player,Multi-player,0.783929489,350000,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1167450,DAEMON X MACHINA,646,0,993,0,16,['Action'],49.99,Single-player,Multi-player,0.795637434,350000,10,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1089090,ONE PIECE: PIRATE WARRIORS 4,964,85,643,85,1016,['Action'],39.99,Single-player,Multi-player,0.831303845,1500000,52,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
916840,The Walking Dead: Saints & Sinners,212,0,219,0,36,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",39.99,Single-player,,0.801888388,750000,31,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1268750,Starship Troopers: Extermination,464,178,427,355,189,"['Action', 'Indie', 'Early Access']",29.99,Multi-player,,0.823936573,750000,20,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1295510,DRAGON QUEST XI S: Echoes of an Elusive Age - Definitive Edition,3735,383,3840,383,1008,"['Adventure', 'RPG']",39.99,Single-player,,0.813287223,350000,30,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1296610,Peglin,845,0,796,0,573,"['Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']",19.99,Single-player,,0.789428298,350000,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1364780,Street Fighter 6,2625,642,2046,725,22322,"['Action', 'Adventure']",59.99,Single-player,Multi-player,0.829308251,3500000,66,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1372110,JoJo's Bizarre Adventure: All-Star Battle R,264,0,258,0,155,['Action'],49.99,Single-player,Multi-player,0.799545946,150000,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1382330,Persona 5 Strikers,1323,0,1098,0,307,"['Action', 'Adventure']",59.99,Single-player,,0.817569113,750000,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1384160,GUILTY GEAR -STRIVE-,3708,273,1132,338,3477,['Action'],39.99,Single-player,Multi-player,0.861939461,1500000,56,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1420290,No More Heroes,0,0,0,0,15,['Action'],19.99,Single-player,,0.777593602,150000,21,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1420300,No More Heroes 2: Desperate Struggle,0,0,0,0,9,['Action'],19.99,Single-player,,0.777544297,75000,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1435790,Escape Simulator,697,137,274,137,960,"['Adventure', 'Casual', 'Indie', 'Simulation']",10.49,Single-player,Multi-player,0.831434597,1500000,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1451480,The Greatest Penguin Heist of All Time,194,0,194,0,19,"['Action', 'Adventure', 'Indie', 'Early Access']",14.99,Single-player,Multi-player,0.78717642,75000,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1498570,THE KING OF FIGHTERS XV,2585,0,367,0,506,['Action'],59.99,Single-player,Multi-player,0.788666262,150000,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1446780,MONSTER HUNTER RISE,5232,411,2615,232,17102,['Action'],39.99,Single-player,Multi-player,0.795407399,3500000,187,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1778820,TEKKEN 8,1844,361,1543,336,13686,['Action'],69.99,Single-player,Multi-player,0.805495435,750000,74,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
950670,Gothic Playable Teaser,52,0,41,0,13,['RPG'],0,Single-player,,0.756911094,1500000,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
64000,Men of War: Assault Squad,1987,48,1627,48,70,['Strategy'],9.99,Single-player,Multi-player,0.793018771,750000,38,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
211360,Offspring Fling!,342,0,508,0,0,"['Adventure', 'Indie']",7.99,Single-player,,0.779607177,350000,24,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
207080,Indie Game: The Movie,199,0,135,0,1,['Indie'],9.99,Single-player,,0.787262084,350000,40,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34030,Total War: NAPOLEON – Definitive Edition,2644,0,539,0,1491,['Strategy'],24.99,Single-player,Multi-player,0.837369102,1500000,88,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209870,Blacklight: Retribution,823,2,103,2,3,"['Action', 'Free to Play']",0,Multi-player,,0.772088517,3500000,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
226740,Monster Loves You!,68,0,68,0,1,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",9.99,Single-player,,0.778892539,150000,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
242920,Banished,2598,0,871,0,815,"['Indie', 'Simulation', 'Strategy']",19.99,Single-player,,0.851179321,3500000,102,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
252910,Skyscraper Simulator,1,0,1,0,0,['Simulation'],2.99,Single-player,,0.76924662,35000,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34330,Total War: SHOGUN 2,2502,136,456,136,4277,['Strategy'],29.99,Single-player,Multi-player,0.837424321,3500000,196,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1150690,OMORI,1056,0,497,0,711,"['Adventure', 'Indie', 'RPG']",19.99,Single-player,,0.915627159,1500000,50,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1604030,V Rising,1740,498,963,566,3935,"['Action', 'Adventure', 'Massively Multiplayer', 'Early Access']",34.99,Single-player,Multi-player,0.85443685,3500000,201,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
997070,Marvel's Avengers - The Definitive Edition,900,0,367,0,151,"['Action', 'Adventure', 'RPG']",0,Single-player,Multi-player,0.719915243,750000,151,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1113560,NieR Replicant ver.1.22474487139...,1754,0,1279,0,378,"['Action', 'Adventure', 'RPG']",59.99,Single-player,,0.823794192,750000,125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1824220,Chivalry 2,1646,137,740,159,1787,"['Action', 'Massively Multiplayer']",39.99,Multi-player,,0.798827701,3500000,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
597220,West of Loathing,2325,0,413,0,66,"['Adventure', 'Indie', 'RPG']",10.99,Single-player,,0.825674738,350000,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
656350,UnderMine,810,0,608,0,117,"['Action', 'Adventure', 'Indie', 'RPG']",19.99,Single-player,,0.810276967,350000,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
774241,Warhammer: Chaosbane,312,0,455,0,32,"['Action', 'Adventure', 'RPG']",29.99,Single-player,Multi-player,0.744694475,750000,88,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
966430,Neverinth,93,0,139,0,0,"['Action', 'Adventure', 'Indie', 'RPG']",15.99,Single-player,,0.776339152,35000,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1037020,ScourgeBringer,119,0,182,0,13,"['Action', 'Adventure', 'Indie']",4.24,Single-player,,0.786936959,150000,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1282730,Loop Hero,1148,339,1036,676,557,"['Indie', 'RPG', 'Strategy']",14.99,Single-player,,0.859486055,1500000,99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1369630,ENDER LILIES: Quietus of the Knights,1040,1054,1015,1054,656,"['Action', 'Indie', 'RPG']",24.99,Single-player,,0.863815558,750000,54,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1740720,Have a Nice Death,471,0,443,0,105,"['Action', 'Indie']",24.99,Single-player,,0.798775554,350000,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1203220,NARAKA: BLADEPOINT,10678,769,508,261,234326,"['Action', 'Adventure', 'Massively Multiplayer']",0,Multi-player,,0.69887645,15000000,227,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
967130,XWidget,406,0,406,0,8,"['Animation & Modeling', 'Design & Illustration', 'Utilities']",3.99,Single-player,,0.778299574,75000,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4700,Total War: MEDIEVAL II – Definitive Edition,2796,533,324,1064,4426,['Strategy'],24.99,Single-player,Multi-player,0.869728053,1500000,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1061910,Metal: Hellsinger,203,145,194,145,237,"['Action', 'Adventure']",11.99,Single-player,,0.836750521,1500000,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422510,DEMON'S TILT,15,0,15,0,1,"['Action', 'Indie']",19.99,Single-player,,0.783265692,75000,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
422900,Particle Fleet: Emergence,631,0,895,0,45,"['Indie', 'Simulation', 'Strategy']",14.99,Single-player,,0.784263871,75000,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
422910,Creeper World: Anniversary Edition,118,0,118,0,26,"['Indie', 'Simulation', 'Strategy']",4.99,Single-player,,0.783585412,35000,8,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
423580,Project Highrise,668,0,724,0,87,"['Simulation', 'Strategy']",19.99,Single-player,,0.787469367,350000,108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466630,The Pedestrian,66,0,112,0,22,"['Adventure', 'Indie']",19.99,Single-player,,0.802495061,150000,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
446620,Zombie Training Simulator,151,0,209,0,3,['Action'],19.99,Single-player,,0.781150704,150000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
